"activity" "subject" "measure" "averagevalue"
"STANDING" 16 "fbodyaccmeany" -0.0315634049974359
"STANDING" 16 "fbodyaccmeanz" -0.276428738692308
"STANDING" 16 "fbodyaccstdx" -0.19558198314359
"STANDING" 16 "fbodyaccstdy" -0.0946385766796154
"STANDING" 16 "fbodyaccstdz" -0.292563886410256
"STANDING" 16 "fbodybodyaccjerkmagmean" -0.179399363335897
"STANDING" 16 "fbodybodyaccjerkmagstd" -0.190402360760256
"STANDING" 16 "fbodybodygyrojerkmagmean" -0.40848592540641
"STANDING" 16 "fbodybodygyrojerkmagstd" -0.453177631435897
"STANDING" 16 "fbodybodygyromagmean" -0.304282161762821
"STANDING" 16 "fbodybodygyromagstd" -0.434645351102564
"STANDING" 16 "fbodygyromeanx" -0.349635097971795
"STANDING" 16 "fbodygyromeany" -0.239752780128205
"STANDING" 16 "fbodygyromeanz" -0.265455296169231
"STANDING" 16 "fbodygyrostdx" -0.520050596269231
"STANDING" 16 "fbodygyrostdy" -0.278218053534615
"STANDING" 16 "fbodygyrostdz" -0.420855422692308
"STANDING" 16 "tbodyaccjerkmagmean" -0.224273779846154
"STANDING" 16 "tbodyaccjerkmagstd" -0.181069368025641
"STANDING" 16 "tbodyaccjerkmeanx" 0.0983104330833333
"STANDING" 16 "tbodyaccjerkmeany" 0.0263484638705128
"STANDING" 16 "tbodyaccjerkmeanz" -0.00474943402820513
"STANDING" 16 "tbodyaccjerkstdx" -0.241861235439744
"STANDING" 16 "tbodyaccjerkstdy" -0.115512216824359
"STANDING" 16 "tbodyaccjerkstdz" -0.427749497179487
"STANDING" 16 "tbodyaccmagmean" -0.114860765846154
"STANDING" 16 "tbodyaccmagstd" -0.18798838424359
"STANDING" 16 "tbodyaccmeanx" 0.285537931666667
"STANDING" 16 "tbodyaccmeany" -0.017147724769359
"STANDING" 16 "tbodyaccmeanz" -0.108324653070513
"STANDING" 16 "tbodyaccstdx" -0.2015880235
"STANDING" 16 "tbodyaccstdy" -0.0320023006410256
"STANDING" 16 "tbodyaccstdz" -0.246800182448718
"STANDING" 16 "tbodygyrojerkmagmean" -0.398734512564103
"STANDING" 16 "tbodygyrojerkmagstd" -0.409130078102564
"STANDING" 16 "tbodygyrojerkmeanx" -0.0586788522910256
"STANDING" 16 "tbodygyrojerkmeany" -0.0439400220346154
"STANDING" 16 "tbodygyrojerkmeanz" -0.0489333081974359
"STANDING" 16 "tbodygyrojerkstdx" -0.39115481025641
"STANDING" 16 "tbodygyrojerkstdy" -0.389451988961538
"STANDING" 16 "tbodygyrojerkstdz" -0.429330456434615
"STANDING" 16 "tbodygyromagmean" -0.212742184538462
"STANDING" 16 "tbodygyromagstd" -0.307297091166667
"STANDING" 16 "tbodygyromeanx" -0.0959466580438462
"STANDING" 16 "tbodygyromeany" -0.0307466668128205
"STANDING" 16 "tbodygyromeanz" 0.0985389918057692
"STANDING" 16 "tbodygyrostdx" -0.47724073274359
"STANDING" 16 "tbodygyrostdy" -0.258237693226282
"STANDING" 16 "tbodygyrostdz" -0.334718622730769
"STANDING" 16 "tgravityaccmagmean" -0.114860765846154
"STANDING" 16 "tgravityaccmagstd" -0.18798838424359
"STANDING" 16 "tgravityaccmeanx" 0.948932219230769
"STANDING" 16 "tgravityaccmeany" -0.199469671282051
"STANDING" 16 "tgravityaccmeanz" -0.0742936152692308
"STANDING" 16 "tgravityaccstdx" -0.967178407051282
"STANDING" 16 "tgravityaccstdy" -0.956244855641026
"STANDING" 16 "tgravityaccstdz" -0.940496667948718
"WALKING" 16 "fbodyaccjerkmeanx" -0.978007254117647
"WALKING" 16 "fbodyaccjerkmeany" -0.970419452352941
"WALKING" 16 "fbodyaccjerkmeanz" -0.975735556862745
"WALKING" 16 "fbodyaccjerkstdx" -0.98127912372549
"WALKING" 16 "fbodyaccjerkstdy" -0.973533360588235
"WALKING" 16 "fbodyaccjerkstdz" -0.981288659215686
"WALKING" 16 "fbodyaccmagmean" -0.924172018235294
"WALKING" 16 "fbodyaccmagstd" -0.887417218313725
"WALKING" 16 "fbodyaccmeanx" -0.970039620784314
"WALKING" 16 "fbodyaccmeany" -0.939182237254902
"WALKING" 16 "fbodyaccmeanz" -0.929817406078431
"WALKING" 16 "fbodyaccstdx" -0.962272790980392
"WALKING" 16 "fbodyaccstdy" -0.918036240784314
"WALKING" 16 "fbodyaccstdz" -0.87945733472549
"WALKING" 16 "fbodybodyaccjerkmagmean" -0.97324163
"WALKING" 16 "fbodybodyaccjerkmagstd" -0.967875814313725
"WALKING" 16 "fbodybodygyrojerkmagmean" -0.971604686862745
"WALKING" 16 "fbodybodygyrojerkmagstd" -0.969064448039216
"WALKING" 16 "fbodybodygyromagmean" -0.925593307647059
"WALKING" 16 "fbodybodygyromagstd" -0.894172034980392
"WALKING" 16 "fbodygyromeanx" -0.936454751352941
"WALKING" 16 "fbodygyromeany" -0.966484910588235
"WALKING" 16 "fbodygyromeanz" -0.930648925882353
"WALKING" 16 "fbodygyrostdx" -0.94768407254902
"WALKING" 16 "fbodygyrostdy" -0.956325791176471
"WALKING" 16 "fbodygyrostdz" -0.92788008254902
"WALKING" 16 "tbodyaccjerkmagmean" -0.979426991176471
"WALKING" 16 "tbodyaccjerkmagstd" -0.971274525882353
"WALKING" 16 "tbodyaccjerkmeanx" 0.0776036631960784
"WALKING" 16 "tbodyaccjerkmeany" -0.00233911027901961
"WALKING" 16 "tbodyaccjerkmeanz" 0.0106721710260784
"WALKING" 16 "tbodyaccjerkstdx" -0.978533656862745
"WALKING" 16 "tbodyaccjerkstdy" -0.970799124117647
"WALKING" 16 "tbodyaccjerkstdz" -0.979110645294118
"WALKING" 16 "tbodyaccmagmean" -0.916820369058824
"WALKING" 16 "tbodyaccmagstd" -0.886805198843137
"WALKING" 16 "tbodyaccmeanx" 0.252694787078431
"WALKING" 16 "tbodyaccmeany" 0.000166717749607843
"WALKING" 16 "tbodyaccmeanz" -0.125512549921569
"WALKING" 16 "tbodyaccstdx" -0.964237863333333
"WALKING" 16 "tbodyaccstdy" -0.921318407058824
"WALKING" 16 "tbodyaccstdz" -0.889856355039216
"WALKING" 16 "tbodygyrojerkmagmean" -0.982492421764706
"WALKING" 16 "tbodygyrojerkmagstd" -0.969566249411765
"WALKING" 16 "tbodygyrojerkmeanx" -0.0989065712666667
"WALKING" 16 "tbodygyrojerkmeany" -0.04240844
"WALKING" 16 "tbodygyrojerkmeanz" -0.0561265549019608
"WALKING" 16 "tbodygyrojerkstdx" -0.966892966862745
"WALKING" 16 "tbodygyrojerkstdy" -0.982456567843137
"WALKING" 16 "tbodygyrojerkstdz" -0.975486425294118
"WALKING" 16 "tbodygyromagmean" -0.910604181176471
"WALKING" 16 "tbodygyromagstd" -0.894136517803922
"WALKING" 16 "tbodygyromeanx" -0.0447449304019608
"WALKING" 16 "tbodygyromeany" -0.0750821290784314
"WALKING" 16 "tbodygyromeanz" 0.0784527855686274
"WALKING" 16 "tbodygyrostdx" -0.944409184509804
"WALKING" 16 "tbodygyrostdy" -0.959046974117647
"WALKING" 16 "tbodygyrostdz" -0.922966473529412
"WALKING" 16 "tgravityaccmagmean" -0.916820369058824
"WALKING" 16 "tgravityaccmagstd" -0.886805198843137
"WALKING" 16 "tgravityaccmeanx" 0.551166188941176
"WALKING" 16 "tgravityaccmeany" 0.371984264431373
"WALKING" 16 "tgravityaccmeanz" 0.286524321764706
"WALKING" 16 "tgravityaccstdx" -0.950861986862745
"WALKING" 16 "tgravityaccstdy" -0.943015691764706
"WALKING" 16 "tgravityaccstdz" -0.895330209823529
"WALKING_DOWNSTAIRS" 16 "fbodyaccjerkmeanx" -0.647899049659574
"WALKING_DOWNSTAIRS" 16 "fbodyaccjerkmeany" -0.551860272797872
"WALKING_DOWNSTAIRS" 16 "fbodyaccjerkmeanz" -0.757628110212766
"WALKING_DOWNSTAIRS" 16 "fbodyaccjerkstdx" -0.634565463957447
"WALKING_DOWNSTAIRS" 16 "fbodyaccjerkstdy" -0.502290942048511
"WALKING_DOWNSTAIRS" 16 "fbodyaccjerkstdz" -0.779239248723404
"WALKING_DOWNSTAIRS" 16 "fbodyaccmagmean" -0.559461245021277
"WALKING_DOWNSTAIRS" 16 "fbodyaccmagstd" -0.61069808012766
"WALKING_DOWNSTAIRS" 16 "fbodyaccmeanx" -0.646530076808511
"WALKING_DOWNSTAIRS" 16 "fbodyaccmeany" -0.44562656976383
"WALKING_DOWNSTAIRS" 16 "fbodyaccmeanz" -0.66935125
"WALKING_DOWNSTAIRS" 16 "fbodyaccstdx" -0.688337873191489
"WALKING_DOWNSTAIRS" 16 "fbodyaccstdy" -0.418719076191489
"WALKING_DOWNSTAIRS" 16 "fbodyaccstdz" -0.605265511297872
"WALKING_DOWNSTAIRS" 16 "fbodybodyaccjerkmagmean" -0.574176679274468
"WALKING_DOWNSTAIRS" 16 "fbodybodyaccjerkmagstd" -0.568951579046808
"WALKING_DOWNSTAIRS" 16 "fbodybodygyrojerkmagmean" -0.695629261489362
"WALKING_DOWNSTAIRS" 16 "fbodybodygyrojerkmagstd" -0.712677682340426
"WALKING_DOWNSTAIRS" 16 "fbodybodygyromagmean" -0.594403434893617
"WALKING_DOWNSTAIRS" 16 "fbodybodygyromagstd" -0.613689530638298
"WALKING_DOWNSTAIRS" 16 "fbodygyromeanx" -0.647480088517021
"WALKING_DOWNSTAIRS" 16 "fbodygyromeany" -0.62561098812766
"WALKING_DOWNSTAIRS" 16 "fbodygyromeanz" -0.657348316595745
"WALKING_DOWNSTAIRS" 16 "fbodygyrostdx" -0.73214198893617
"WALKING_DOWNSTAIRS" 16 "fbodygyrostdy" -0.600867247808511
"WALKING_DOWNSTAIRS" 16 "fbodygyrostdz" -0.73463573893617
"WALKING_DOWNSTAIRS" 16 "tbodyaccjerkmagmean" -0.630889985276596
"WALKING_DOWNSTAIRS" 16 "tbodyaccjerkmagstd" -0.570596270085106
"WALKING_DOWNSTAIRS" 16 "tbodyaccjerkmeanx" 0.0903223556744681
"WALKING_DOWNSTAIRS" 16 "tbodyaccjerkmeany" 0.00281230677170213
"WALKING_DOWNSTAIRS" 16 "tbodyaccjerkmeanz" -0.0162702232165957
"WALKING_DOWNSTAIRS" 16 "tbodyaccjerkstdx" -0.624914119851064
"WALKING_DOWNSTAIRS" 16 "tbodyaccjerkstdy" -0.51199528452766
"WALKING_DOWNSTAIRS" 16 "tbodyaccjerkstdz" -0.769183141489362
"WALKING_DOWNSTAIRS" 16 "tbodyaccmagmean" -0.548526641340426
"WALKING_DOWNSTAIRS" 16 "tbodyaccmagstd" -0.541113977276596
"WALKING_DOWNSTAIRS" 16 "tbodyaccmeanx" 0.225919184276596
"WALKING_DOWNSTAIRS" 16 "tbodyaccmeany" -0.0444457792
"WALKING_DOWNSTAIRS" 16 "tbodyaccmeanz" -0.0895452526382979
"WALKING_DOWNSTAIRS" 16 "tbodyaccstdx" -0.674968030851064
"WALKING_DOWNSTAIRS" 16 "tbodyaccstdy" -0.401183046914894
"WALKING_DOWNSTAIRS" 16 "tbodyaccstdz" -0.60642734626383
"WALKING_DOWNSTAIRS" 16 "tbodygyrojerkmagmean" -0.699779995531915
"WALKING_DOWNSTAIRS" 16 "tbodygyrojerkmagstd" -0.692985331914894
"WALKING_DOWNSTAIRS" 16 "tbodygyrojerkmeanx" -0.0968789778340425
"WALKING_DOWNSTAIRS" 16 "tbodygyrojerkmeany" -0.0448502086468085
"WALKING_DOWNSTAIRS" 16 "tbodygyrojerkmeanz" -0.0655555905978723
"WALKING_DOWNSTAIRS" 16 "tbodygyrojerkstdx" -0.636049096595745
"WALKING_DOWNSTAIRS" 16 "tbodygyrojerkstdy" -0.704044225319149
"WALKING_DOWNSTAIRS" 16 "tbodygyrojerkstdz" -0.740034168297872
"WALKING_DOWNSTAIRS" 16 "tbodygyromagmean" -0.603886674042553
"WALKING_DOWNSTAIRS" 16 "tbodygyromagstd" -0.558679079148936
"WALKING_DOWNSTAIRS" 16 "tbodygyromeanx" -0.0187262213382979
"WALKING_DOWNSTAIRS" 16 "tbodygyromeany" -0.0777080338170213
"WALKING_DOWNSTAIRS" 16 "tbodygyromeanz" 0.110774449874468
"WALKING_DOWNSTAIRS" 16 "tbodygyrostdx" -0.710913549808511
"WALKING_DOWNSTAIRS" 16 "tbodygyrostdy" -0.608172227425532
"WALKING_DOWNSTAIRS" 16 "tbodygyrostdz" -0.693228430425532
"WALKING_DOWNSTAIRS" 16 "tgravityaccmagmean" -0.548526641340426
"WALKING_DOWNSTAIRS" 16 "tgravityaccmagstd" -0.541113977276596
"WALKING_DOWNSTAIRS" 16 "tgravityaccmeanx" 0.183029526106383
"WALKING_DOWNSTAIRS" 16 "tgravityaccmeany" 0.253752293170213
"WALKING_DOWNSTAIRS" 16 "tgravityaccmeanz" 0.286759809574468
"WALKING_DOWNSTAIRS" 16 "tgravityaccstdx" -0.911708392978723
"WALKING_DOWNSTAIRS" 16 "tgravityaccstdy" -0.902641855489362
"WALKING_DOWNSTAIRS" 16 "tgravityaccstdz" -0.893429230425532
"WALKING_UPSTAIRS" 16 "fbodyaccjerkmeanx" -0.172076215311961
"WALKING_UPSTAIRS" 16 "fbodyaccjerkmeany" -0.0426562398803922
"WALKING_UPSTAIRS" 16 "fbodyaccjerkmeanz" -0.458659991568627
"WALKING_UPSTAIRS" 16 "fbodyaccjerkstdx" -0.13175114245098
"WALKING_UPSTAIRS" 16 "fbodyaccjerkstdy" 0.0957885379254902
"WALKING_UPSTAIRS" 16 "fbodyaccjerkstdz" -0.532642580588235
"WALKING_UPSTAIRS" 16 "fbodyaccmagmean" -0.120020134701961
"WALKING_UPSTAIRS" 16 "fbodyaccmagstd" -0.397555820392157
"WALKING_UPSTAIRS" 16 "fbodyaccmeanx" -0.204708280960784
"WALKING_UPSTAIRS" 16 "fbodyaccmeany" 0.0744533589745098
"WALKING_UPSTAIRS" 16 "fbodyaccmeanz" -0.32594488254902
"WALKING_UPSTAIRS" 16 "fbodyaccstdx" -0.312951440588235
"WALKING_UPSTAIRS" 16 "fbodyaccstdy" 0.0498976041937255
"WALKING_UPSTAIRS" 16 "fbodyaccstdz" -0.285476666117647
"WALKING_UPSTAIRS" 16 "fbodybodyaccjerkmagmean" -0.0467840003815686
"WALKING_UPSTAIRS" 16 "fbodybodyaccjerkmagstd" -0.106969321960784
"WALKING_UPSTAIRS" 16 "fbodybodygyrojerkmagmean" -0.31740889127451
"WALKING_UPSTAIRS" 16 "fbodybodygyrojerkmagstd" -0.37150331
"WALKING_UPSTAIRS" 16 "fbodybodygyromagmean" -0.200049725562745
"WALKING_UPSTAIRS" 16 "fbodybodygyromagstd" -0.325702112156863
"WALKING_UPSTAIRS" 16 "fbodygyromeanx" -0.331065954039216
"WALKING_UPSTAIRS" 16 "fbodygyromeany" -0.105121444613725
"WALKING_UPSTAIRS" 16 "fbodygyromeanz" -0.258681855568627
"WALKING_UPSTAIRS" 16 "fbodygyrostdx" -0.507714205294118
"WALKING_UPSTAIRS" 16 "fbodygyrostdy" -0.0360464759490196
"WALKING_UPSTAIRS" 16 "fbodygyrostdz" -0.444522551176471
"WALKING_UPSTAIRS" 16 "tbodyaccjerkmagmean" -0.144846661823529
"WALKING_UPSTAIRS" 16 "tbodyaccjerkmagstd" -0.0700999722145098
"WALKING_UPSTAIRS" 16 "tbodyaccjerkmeanx" 0.0534304134901961
"WALKING_UPSTAIRS" 16 "tbodyaccjerkmeany" 0.0267261407647059
"WALKING_UPSTAIRS" 16 "tbodyaccjerkmeanz" -0.0068820051
"WALKING_UPSTAIRS" 16 "tbodyaccjerkstdx" -0.113265945713725
"WALKING_UPSTAIRS" 16 "tbodyaccjerkstdy" 0.057648967354902
"WALKING_UPSTAIRS" 16 "tbodyaccjerkstdz" -0.496400325686275
"WALKING_UPSTAIRS" 16 "tbodyaccmagmean" -0.138555454860784
"WALKING_UPSTAIRS" 16 "tbodyaccmagstd" -0.215499841823529
"WALKING_UPSTAIRS" 16 "tbodyaccmeanx" 0.277252903529412
"WALKING_UPSTAIRS" 16 "tbodyaccmeany" -0.0171421075309804
"WALKING_UPSTAIRS" 16 "tbodyaccmeanz" -0.113479377372549
"WALKING_UPSTAIRS" 16 "tbodyaccstdx" -0.279978417843137
"WALKING_UPSTAIRS" 16 "tbodyaccstdy" 0.104708560647059
"WALKING_UPSTAIRS" 16 "tbodyaccstdz" -0.261859750980392
"WALKING_UPSTAIRS" 16 "tbodygyrojerkmagmean" -0.301267889411765
"WALKING_UPSTAIRS" 16 "tbodygyrojerkmagstd" -0.319961833
"WALKING_UPSTAIRS" 16 "tbodygyrojerkmeanx" -0.0981521750588235
"WALKING_UPSTAIRS" 16 "tbodygyrojerkmeany" -0.0294676283921569
"WALKING_UPSTAIRS" 16 "tbodygyrojerkmeanz" -0.0324929887176471
"WALKING_UPSTAIRS" 16 "tbodygyrojerkstdx" -0.206028249901961
"WALKING_UPSTAIRS" 16 "tbodygyrojerkstdy" -0.306116964392157
"WALKING_UPSTAIRS" 16 "tbodygyrojerkstdz" -0.400089608627451
"WALKING_UPSTAIRS" 16 "tbodygyromagmean" -0.157837721137255
"WALKING_UPSTAIRS" 16 "tbodygyromagstd" -0.190080696058824
"WALKING_UPSTAIRS" 16 "tbodygyromeanx" -0.0311041585764706
"WALKING_UPSTAIRS" 16 "tbodygyromeany" -0.0748087174607843
"WALKING_UPSTAIRS" 16 "tbodygyromeanz" 0.0813887537607843
"WALKING_UPSTAIRS" 16 "tbodygyrostdx" -0.464736791372549
"WALKING_UPSTAIRS" 16 "tbodygyrostdy" -0.0569005648627451
"WALKING_UPSTAIRS" 16 "tbodygyrostdz" -0.35122296372549
"WALKING_UPSTAIRS" 16 "tgravityaccmagmean" -0.138555454860784
"WALKING_UPSTAIRS" 16 "tgravityaccmagstd" -0.215499841823529
"WALKING_UPSTAIRS" 16 "tgravityaccmeanx" 0.901395455686275
"WALKING_UPSTAIRS" 16 "tgravityaccmeany" -0.278479118156863
"WALKING_UPSTAIRS" 16 "tgravityaccmeanz" -0.0464081454313725
"WALKING_UPSTAIRS" 16 "tgravityaccstdx" -0.97560694627451
"WALKING_UPSTAIRS" 16 "tgravityaccstdy" -0.968677157254902
"WALKING_UPSTAIRS" 16 "tgravityaccstdz" -0.942520314509804
"LAYING" 17 "fbodyaccjerkmeanx" -0.977357067746479
"LAYING" 17 "fbodyaccjerkmeany" -0.959100727605634
"LAYING" 17 "fbodyaccjerkmeanz" -0.973536905352113
"LAYING" 17 "fbodyaccjerkstdx" -0.979054350985916
"LAYING" 17 "fbodyaccjerkstdy" -0.961273417464789
"LAYING" 17 "fbodyaccjerkstdz" -0.97927908084507
"LAYING" 17 "fbodyaccmagmean" -0.919885182957746
"LAYING" 17 "fbodyaccmagstd" -0.898792470140845
"LAYING" 17 "fbodyaccmeanx" -0.97387332056338
"LAYING" 17 "fbodyaccmeany" -0.909054776056338
"LAYING" 17 "fbodyaccmeanz" -0.931384635070423
"LAYING" 17 "fbodyaccstdx" -0.975626959577465
"LAYING" 17 "fbodyaccstdy" -0.876563763239437
"LAYING" 17 "fbodyaccstdz" -0.890706401971831
"LAYING" 17 "fbodybodyaccjerkmagmean" -0.969408350140845
"LAYING" 17 "fbodybodyaccjerkmagstd" -0.970121671830986
"LAYING" 17 "fbodybodygyrojerkmagmean" -0.979746469014084
"LAYING" 17 "fbodybodygyrojerkmagstd" -0.978384733098592
"LAYING" 17 "fbodybodygyromagmean" -0.949063753239437
"LAYING" 17 "fbodybodygyromagstd" -0.927481652788732
"LAYING" 17 "fbodygyromeanx" -0.958215777042253
"LAYING" 17 "fbodygyromeany" -0.960735804084507
"LAYING" 17 "fbodygyromeanz" -0.93995386028169
"LAYING" 17 "fbodygyrostdx" -0.965050084225352
"LAYING" 17 "fbodygyrostdy" -0.947225773380282
"LAYING" 17 "fbodygyrostdz" -0.937115331267606
"LAYING" 17 "tbodyaccjerkmagmean" -0.972606330422535
"LAYING" 17 "tbodyaccjerkmagstd" -0.970121460140845
"LAYING" 17 "tbodyaccjerkmeanx" 0.0741615035633803
"LAYING" 17 "tbodyaccjerkmeany" 0.00344383802816901
"LAYING" 17 "tbodyaccjerkmeanz" -0.00244662186126761
"LAYING" 17 "tbodyaccjerkstdx" -0.977150898028169
"LAYING" 17 "tbodyaccjerkstdy" -0.958678915915493
"LAYING" 17 "tbodyaccjerkstdz" -0.977073318450704
"LAYING" 17 "tbodyaccmagmean" -0.915580921267606
"LAYING" 17 "tbodyaccmagstd" -0.894540932253521
"LAYING" 17 "tbodyaccmeanx" 0.262673899084507
"LAYING" 17 "tbodyaccmeany" -0.00738742721690141
"LAYING" 17 "tbodyaccmeanz" -0.0994884982112676
"LAYING" 17 "tbodyaccstdx" -0.974981097887324
"LAYING" 17 "tbodyaccstdy" -0.881786152676056
"LAYING" 17 "tbodyaccstdz" -0.898712172676056
"LAYING" 17 "tbodygyrojerkmagmean" -0.980148432112676
"LAYING" 17 "tbodygyrojerkmagstd" -0.978615088028169
"LAYING" 17 "tbodygyrojerkmeanx" -0.100931967647887
"LAYING" 17 "tbodygyrojerkmeany" -0.036735851456338
"LAYING" 17 "tbodygyrojerkmeanz" -0.0620359443629577
"LAYING" 17 "tbodygyrojerkstdx" -0.974406557464789
"LAYING" 17 "tbodygyrojerkstdy" -0.980723553521127
"LAYING" 17 "tbodygyrojerkstdz" -0.976750745352113
"LAYING" 17 "tbodygyromagmean" -0.924233519295775
"LAYING" 17 "tbodygyromagstd" -0.927907145887324
"LAYING" 17 "tbodygyromeanx" -0.0380114349985915
"LAYING" 17 "tbodygyromeany" -0.0754874705211268
"LAYING" 17 "tbodygyromeanz" 0.106563661883944
"LAYING" 17 "tbodygyrostdx" -0.963134406338028
"LAYING" 17 "tbodygyrostdy" -0.951516784225352
"LAYING" 17 "tbodygyrostdz" -0.933060754788732
"LAYING" 17 "tgravityaccmagmean" -0.915580921267606
"LAYING" 17 "tgravityaccmagstd" -0.894540932253521
"LAYING" 17 "tgravityaccmeanx" 0.828452546760563
"LAYING" 17 "tgravityaccmeany" 0.0784510991660563
"LAYING" 17 "tgravityaccmeanz" 0.139128337014085
"LAYING" 17 "tgravityaccstdx" -0.963861398028169
"LAYING" 17 "tgravityaccstdy" -0.922660506760563
"LAYING" 17 "tgravityaccstdz" -0.91562959971831
"SITTING" 17 "fbodyaccjerkmeanx" -0.71204179646875
"SITTING" 17 "fbodyaccjerkmeany" -0.69470680409375
"SITTING" 17 "fbodyaccjerkmeanz" -0.7829440621875
"SITTING" 17 "fbodyaccjerkstdx" -0.723522281015625
"SITTING" 17 "fbodyaccjerkstdy" -0.70240133034375
"SITTING" 17 "fbodyaccjerkstdz" -0.8213746225
"SITTING" 17 "fbodyaccmagmean" -0.646338530015625
"SITTING" 17 "fbodyaccmagstd" -0.71436632328125
"SITTING" 17 "fbodyaccmeanx" -0.682116371823438
"SITTING" 17 "fbodyaccmeany" -0.6157457508625
"SITTING" 17 "fbodyaccmeanz" -0.728348095671875
"SITTING" 17 "fbodyaccstdx" -0.690404908892188
"SITTING" 17 "fbodyaccstdy" -0.621643133885938
"SITTING" 17 "fbodyaccstdz" -0.706542705625
"SITTING" 17 "fbodybodyaccjerkmagmean" -0.682928765875
"SITTING" 17 "fbodybodyaccjerkmagstd" -0.732975646707812
"SITTING" 17 "fbodybodygyrojerkmagmean" -0.789016128578125
"SITTING" 17 "fbodybodygyrojerkmagstd" -0.81757098734375
"SITTING" 17 "fbodybodygyromagmean" -0.70117294528125
"SITTING" 17 "fbodybodygyromagstd" -0.722702763453125
"SITTING" 17 "fbodygyromeanx" -0.709576558125
"SITTING" 17 "fbodygyromeany" -0.717875063765625
"SITTING" 17 "fbodygyromeanz" -0.6572126510625
"SITTING" 17 "fbodygyrostdx" -0.75120347875
"SITTING" 17 "fbodygyrostdy" -0.723154587828125
"SITTING" 17 "fbodygyrostdz" -0.72145817625
"SITTING" 17 "tbodyaccjerkmagmean" -0.713246581579687
"SITTING" 17 "tbodyaccjerkmagstd" -0.703115122109375
"SITTING" 17 "tbodyaccjerkmeanx" 0.0751939821076563
"SITTING" 17 "tbodyaccjerkmeany" 0.01055441519375
"SITTING" 17 "tbodyaccjerkmeanz" -0.00666453488609375
"SITTING" 17 "tbodyaccjerkstdx" -0.704478191146875
"SITTING" 17 "tbodyaccjerkstdy" -0.687701913967187
"SITTING" 17 "tbodyaccjerkstdz" -0.80281666703125
"SITTING" 17 "tbodyaccmagmean" -0.63497020001375
"SITTING" 17 "tbodyaccmagstd" -0.65458439390625
"SITTING" 17 "tbodyaccmeanx" 0.279337963125
"SITTING" 17 "tbodyaccmeany" -0.0130435159421875
"SITTING" 17 "tbodyaccmeanz" -0.0993454235253438
"SITTING" 17 "tbodyaccstdx" -0.687136191484375
"SITTING" 17 "tbodyaccstdy" -0.602660702390625
"SITTING" 17 "tbodyaccstdz" -0.69678858109375
"SITTING" 17 "tbodygyrojerkmagmean" -0.7798618078125
"SITTING" 17 "tbodygyrojerkmagstd" -0.79462813734375
"SITTING" 17 "tbodygyrojerkmeanx" -0.09993534646875
"SITTING" 17 "tbodygyrojerkmeany" -0.0568169606953125
"SITTING" 17 "tbodygyrojerkmeanz" -0.03623925765
"SITTING" 17 "tbodygyrojerkstdx" -0.78596180171875
"SITTING" 17 "tbodygyrojerkstdy" -0.791012578265625
"SITTING" 17 "tbodygyrojerkstdz" -0.76126714921875
"SITTING" 17 "tbodygyromagmean" -0.65114913584375
"SITTING" 17 "tbodygyromagstd" -0.6766887635625
"SITTING" 17 "tbodygyromeanx" -0.00329814666875
"SITTING" 17 "tbodygyromeany" -0.078986760740625
"SITTING" 17 "tbodygyromeanz" 0.060437539296875
"SITTING" 17 "tbodygyrostdx" -0.73931980559375
"SITTING" 17 "tbodygyrostdy" -0.718383500396875
"SITTING" 17 "tbodygyrostdz" -0.682428884670312
"SITTING" 17 "tgravityaccmagmean" -0.63497020001375
"SITTING" 17 "tgravityaccmagstd" -0.65458439390625
"SITTING" 17 "tgravityaccmeanx" 0.92892693359375
"SITTING" 17 "tgravityaccmeany" -0.30377449984375
"SITTING" 17 "tgravityaccmeanz" -0.0213956470640625
"SITTING" 17 "tgravityaccstdx" -0.971744136875
"SITTING" 17 "tgravityaccstdy" -0.9424977471875
"SITTING" 17 "tgravityaccstdz" -0.90939097046875
"STANDING" 17 "fbodyaccjerkmeanx" -0.315271915541026
"STANDING" 17 "fbodyaccjerkmeany" -0.239969143817821
"STANDING" 17 "fbodyaccjerkmeanz" -0.594188246666667
"STANDING" 17 "fbodyaccjerkstdx" -0.328692360811154
"STANDING" 17 "fbodyaccjerkstdy" -0.20791791880641
"STANDING" 17 "fbodyaccjerkstdz" -0.656699775
"STANDING" 17 "fbodyaccmagmean" -0.184602734833333
"STANDING" 17 "fbodyaccmagstd" -0.352176104288462
"STANDING" 17 "fbodyaccmeanx" -0.245876658538462
"STANDING" 17 "fbodyaccmeany" -0.0438084539448718
"STANDING" 17 "fbodyaccmeanz" -0.420311184230769
"STANDING" 17 "fbodyaccstdx" -0.210571894267949
"STANDING" 17 "fbodyaccstdy" 0.0257948554384615
"STANDING" 17 "fbodyaccstdz" -0.182667877582051
"STANDING" 17 "fbodybodyaccjerkmagmean" -0.25596985625641
"STANDING" 17 "fbodybodyaccjerkmagstd" -0.366174650269231
"STANDING" 17 "fbodybodygyrojerkmagmean" -0.569283285551282
"STANDING" 17 "fbodybodygyrojerkmagstd" -0.629983961692308
"STANDING" 17 "fbodybodygyromagmean" -0.350061524730769
"STANDING" 17 "fbodybodygyromagstd" -0.313267017282051
"STANDING" 17 "fbodygyromeanx" -0.365840993192308
"STANDING" 17 "fbodygyromeany" -0.401433934358974
"STANDING" 17 "fbodygyromeanz" -0.347312044164103
